Datetime,Open,High,Low,Close,Signal,Entry,StopLoss,TakeProfit,RiskReward
2025-08-03 12:00:00,3485.439453125,3503.094970703125,3478.016845703125,3494.077392578125,NONE,,,,
2025-08-03 13:00:00,3491.495361328125,3497.734130859375,3486.093994140625,3491.3916015625,NONE,,,,
2025-08-03 14:00:00,3492.246826171875,3494.12939453125,3469.73583984375,3473.287841796875,NONE,,,,
2025-08-03 15:00:00,3472.405029296875,3477.611572265625,3457.724609375,3477.611572265625,NONE,,,,
2025-08-03 16:00:00,3476.586181640625,3494.7763671875,3469.21728515625,3494.7763671875,NONE,,,,
2025-08-03 17:00:00,3494.786865234375,3496.99365234375,3482.260009765625,3489.558837890625,BUY,3479.935791015625,3453.888158813477,3558.0786876220695,3.0
2025-08-03 18:00:00,3489.417724609375,3497.61474609375,3482.822021484375,3496.187744140625,NONE,,,,
2025-08-03 19:00:00,3496.63134765625,3513.620849609375,3489.891357421875,3494.265869140625,NONE,,,,
2025-08-03 20:00:00,3495.98486328125,3497.39208984375,3485.630126953125,3494.50439453125,NONE,,,,
2025-08-03 21:00:00,3494.2060546875,3507.943603515625,3490.6953125,3503.045166015625,NONE,,,,
2025-08-03 22:00:00,3502.827392578125,3509.1220703125,3485.334716796875,3502.747314453125,NONE,,,,
2025-08-03 23:00:00,3502.82568359375,3519.89892578125,3497.002197265625,3497.613037109375,NONE,,,,
2025-08-04 00:00:00,3497.2822265625,3549.521240234375,3491.98388671875,3547.208251953125,NONE,,,,
2025-08-04 01:00:00,3547.074951171875,3555.76025390625,3535.337890625,3536.3046875,NONE,,,,
2025-08-04 02:00:00,3537.47314453125,3567.90576171875,3526.71435546875,3567.005126953125,NONE,,,,
2025-08-04 03:00:00,3569.961669921875,3573.78857421875,3557.080810546875,3557.853515625,NONE,,,,
2025-08-04 04:00:00,3557.388427734375,3565.251953125,3537.40966796875,3537.958984375,NONE,,,,
2025-08-04 05:00:00,3539.211669921875,3540.34423828125,3525.931884765625,3534.34521484375,NONE,,,,
2025-08-04 06:00:00,3534.50048828125,3540.689208984375,3524.180908203125,3538.410400390625,NONE,,,,
2025-08-04 07:00:00,3539.2060546875,3553.92138671875,3538.34228515625,3552.236572265625,NONE,,,,
2025-08-04 08:00:00,3552.650634765625,3563.259521484375,3543.400634765625,3550.06298828125,NONE,,,,
2025-08-04 09:00:00,3550.62255859375,3563.0166015625,3546.493896484375,3546.493896484375,NONE,,,,
2025-08-04 10:00:00,3546.57373046875,3568.18896484375,3545.615966796875,3556.373779296875,NONE,,,,
2025-08-04 11:00:00,3554.92724609375,3565.080810546875,3551.2734375,3556.28564453125,NONE,,,,
2025-08-04 12:00:00,3556.41455078125,3572.929443359375,3552.6728515625,3572.929443359375,NONE,,,,
2025-08-04 13:00:00,3570.17041015625,3615.88232421875,3562.457275390625,3615.88232421875,NONE,,,,
2025-08-04 14:00:00,3620.660400390625,3660.7138671875,3620.660400390625,3636.569091796875,NONE,,,,
2025-08-04 15:00:00,3638.048828125,3653.60888671875,3637.6123046875,3649.120849609375,NONE,,,,
2025-08-04 16:00:00,3649.424560546875,3692.344482421875,3649.424560546875,3689.68896484375,NONE,,,,
2025-08-04 17:00:00,3686.802978515625,3717.89697265625,3680.69140625,3681.6494140625,NONE,,,,
2025-08-04 18:00:00,3681.963623046875,3692.8603515625,3672.598388671875,3674.156005859375,NONE,,,,
2025-08-04 19:00:00,3675.6630859375,3686.00341796875,3668.90087890625,3668.90087890625,NONE,,,,
2025-08-04 20:00:00,3667.240234375,3710.59765625,3661.7236328125,3704.03564453125,NONE,,,,
2025-08-04 21:00:00,3701.57568359375,3724.947021484375,3701.57568359375,3714.28662109375,NONE,,,,
2025-08-04 22:00:00,3710.05322265625,3733.8828125,3710.05322265625,3730.72998046875,NONE,,,,
2025-08-04 23:00:00,3732.462646484375,3732.462646484375,3711.68359375,3719.81787109375,NONE,,,,
2025-08-05 00:00:00,3720.34619140625,3720.34619140625,3694.939697265625,3697.583251953125,NONE,,,,
2025-08-05 01:00:00,3697.142822265625,3704.704833984375,3678.64013671875,3678.64013671875,NONE,,,,
2025-08-05 02:00:00,3680.766845703125,3685.567138671875,3673.7998046875,3678.601806640625,NONE,,,,
2025-08-05 03:00:00,3679.931640625,3680.359619140625,3649.708251953125,3653.041259765625,NONE,,,,
2025-08-05 04:00:00,3652.3076171875,3666.01318359375,3646.47216796875,3649.939453125,SELL,3669.906494140625,3726.809494995117,3499.1974915771493,3.0
2025-08-05 05:00:00,3649.357666015625,3666.692138671875,3648.41259765625,3665.48828125,NONE,,,,
2025-08-05 06:00:00,3664.369140625,3678.64892578125,3638.8671875,3649.327880859375,NONE,,,,
2025-08-05 07:00:00,3650.131591796875,3654.8974609375,3606.1611328125,3611.865966796875,NONE,,,,
2025-08-05 08:00:00,3612.72802734375,3634.1875,3609.07421875,3633.58203125,SELL,3636.52734375,3726.809494995117,3365.6808900146493,3.0
2025-08-05 09:00:00,3633.78857421875,3664.148681640625,3633.78857421875,3660.686767578125,NONE,,,,
2025-08-05 10:00:00,3660.4892578125,3691.445068359375,3655.846923828125,3683.62255859375,NONE,,,,
2025-08-05 11:00:00,3682.189208984375,3683.907958984375,3664.6962890625,3672.21875,NONE,,,,
2025-08-05 12:00:00,3672.902099609375,3675.377685546875,3616.503173828125,3632.789306640625,NONE,,,,
2025-08-05 13:00:00,3628.51220703125,3656.92431640625,3620.765380859375,3643.978271484375,SELL,3660.810302734375,3726.809494995117,3462.8127259521493,3.0
2025-08-05 14:00:00,3646.072265625,3646.072265625,3565.651123046875,3577.35205078125,NONE,,,,
2025-08-05 15:00:00,3577.699462890625,3595.52978515625,3557.740966796875,3564.595947265625,SELL,3608.1475830078125,3726.809494995117,3252.1618470458993,3.0
2025-08-05 16:00:00,3568.179443359375,3592.0458984375,3566.781494140625,3578.933837890625,NONE,,,,
2025-08-05 17:00:00,3577.726806640625,3607.98388671875,3577.726806640625,3605.267822265625,NONE,,,,
2025-08-05 18:00:00,3605.330322265625,3607.34814453125,3571.394775390625,3585.149658203125,NONE,,,,
2025-08-05 19:00:00,3586.693359375,3592.472412109375,3561.61328125,3574.064697265625,NONE,,,,
2025-08-05 20:00:00,3571.31982421875,3595.175048828125,3571.31982421875,3574.78515625,NONE,,,,
2025-08-05 21:00:00,3575.48046875,3589.400390625,3572.12548828125,3576.651123046875,NONE,,,,
2025-08-05 22:00:00,3566.99853515625,3597.625,3549.67919921875,3596.766845703125,NONE,,,,
2025-08-05 23:00:00,3597.018310546875,3620.359619140625,3596.11083984375,3612.038818359375,NONE,,,,
2025-08-06 00:00:00,3611.817626953125,3612.430908203125,3572.20849609375,3573.450439453125,NONE,,,,
2025-08-06 01:00:00,3576.58984375,3592.7890625,3567.095947265625,3592.7890625,NONE,,,,
2025-08-06 02:00:00,3591.11376953125,3595.19921875,3576.45458984375,3591.06103515625,NONE,,,,
2025-08-06 03:00:00,3592.2822265625,3592.2822265625,3574.47509765625,3584.49658203125,NONE,,,,
2025-08-06 04:00:00,3583.436767578125,3584.156005859375,3571.23291015625,3573.342529296875,NONE,,,,
2025-08-06 05:00:00,3573.330322265625,3660.011474609375,3570.1396484375,3637.22412109375,NONE,,,,
2025-08-06 06:00:00,3637.53076171875,3641.737548828125,3618.724365234375,3630.863037109375,BUY,3601.440185546875,3547.904359619141,3762.0476633300773,3.0
2025-08-06 07:00:00,3632.039306640625,3646.75390625,3626.30419921875,3640.31689453125,NONE,,,,
2025-08-06 08:00:00,3639.91748046875,3641.233642578125,3610.575439453125,3622.025634765625,NONE,,,,
2025-08-06 09:00:00,3621.78466796875,3642.7373046875,3618.606201171875,3626.44775390625,NONE,,,,
2025-08-06 10:00:00,3626.703369140625,3631.734130859375,3612.345947265625,3615.63818359375,NONE,,,,
2025-08-06 11:00:00,3615.71435546875,3627.49853515625,3610.973388671875,3618.315185546875,NONE,,,,
2025-08-06 12:00:00,3618.4599609375,3622.046142578125,3581.16162109375,3581.16162109375,NONE,,,,
2025-08-06 13:00:00,3582.718017578125,3603.0087890625,3580.195556640625,3603.0087890625,NONE,,,,
2025-08-06 14:00:00,3603.118896484375,3634.3896484375,3590.737060546875,3634.3896484375,NONE,,,,
2025-08-06 15:00:00,3635.29248046875,3667.189453125,3622.776123046875,3667.189453125,BUY,3612.8924560546875,3547.904359619141,3807.8567453613273,3.0
2025-08-06 16:00:00,3666.15625,3671.069091796875,3641.73583984375,3647.71484375,BUY,3638.062744140625,3547.904359619141,3908.5378977050773,3.0
2025-08-06 17:00:00,3646.3154296875,3680.826171875,3641.101318359375,3677.997802734375,NONE,,,,
2025-08-06 18:00:00,3682.331787109375,3698.124755859375,3674.48486328125,3676.7822265625,BUY,3672.7769775390625,3547.904359619141,4047.3948312988273,3.0
2025-08-06 19:00:00,3677.45458984375,3685.725830078125,3671.076904296875,3679.545654296875,NONE,,,,
2025-08-06 20:00:00,3684.0341796875,3684.0341796875,3669.380859375,3674.746337890625,NONE,,,,
2025-08-06 21:00:00,3675.183837890625,3684.718505859375,3657.27734375,3668.568603515625,NONE,,,,
2025-08-06 22:00:00,3669.599609375,3682.771484375,3669.599609375,3682.710693359375,NONE,,,,
2025-08-06 23:00:00,3682.780029296875,3685.17822265625,3675.515869140625,3684.06201171875,NONE,,,,
2025-08-07 00:00:00,3683.683837890625,3683.683837890625,3665.957275390625,3674.34375,NONE,,,,
2025-08-07 01:00:00,3674.61767578125,3715.465087890625,3669.7392578125,3669.7392578125,NONE,,,,
2025-08-07 02:00:00,3669.2138671875,3678.536865234375,3656.6025390625,3659.451904296875,NONE,,,,
2025-08-07 03:00:00,3659.900634765625,3663.642578125,3650.517333984375,3658.038330078125,NONE,,,,
2025-08-07 04:00:00,3657.398681640625,3670.000244140625,3657.237548828125,3662.757568359375,NONE,,,,
2025-08-07 05:00:00,3663.126708984375,3687.6962890625,3661.305419921875,3687.6962890625,NONE,,,,
2025-08-07 06:00:00,3688.4833984375,3707.63818359375,3688.4833984375,3695.313232421875,NONE,,,,
2025-08-07 07:00:00,3695.897216796875,3708.53662109375,3695.897216796875,3701.746826171875,NONE,,,,
2025-08-07 08:00:00,3701.8759765625,3727.38232421875,3701.8759765625,3722.7880859375,NONE,,,,
2025-08-07 09:00:00,3722.553466796875,3733.96044921875,3717.0009765625,3733.96044921875,NONE,,,,
2025-08-07 10:00:00,3733.538818359375,3824.986083984375,3733.124755859375,3824.986083984375,NONE,,,,
2025-08-07 11:00:00,3822.401611328125,3836.859375,3809.5185546875,3830.878662109375,NONE,,,,
2025-08-07 12:00:00,3829.8037109375,3849.719970703125,3827.0263671875,3849.719970703125,NONE,,,,
2025-08-07 13:00:00,3849.30810546875,3865.242919921875,3829.80615234375,3856.46875,NONE,,,,
2025-08-07 14:00:00,3857.974609375,3858.07177734375,3808.2373046875,3818.619140625,NONE,,,,
2025-08-07 15:00:00,3824.203125,3841.042236328125,3818.22412109375,3838.62255859375,NONE,,,,
2025-08-07 16:00:00,3838.46484375,3841.2568359375,3784.73681640625,3816.679931640625,NONE,,,,
2025-08-07 17:00:00,3816.638916015625,3832.03564453125,3811.298095703125,3830.3369140625,NONE,,,,
2025-08-07 18:00:00,3829.904052734375,3829.904052734375,3811.768310546875,3828.747314453125,NONE,,,,
2025-08-07 19:00:00,3829.389404296875,3877.99658203125,3824.197021484375,3867.376953125,NONE,,,,
2025-08-07 20:00:00,3870.4111328125,3881.069580078125,3855.19091796875,3871.456787109375,NONE,,,,
2025-08-07 21:00:00,3873.072265625,3883.6884765625,3863.303466796875,3869.4306640625,NONE,,,,
2025-08-07 22:00:00,3871.52099609375,3926.204345703125,3871.52099609375,3919.3173828125,NONE,,,,
2025-08-07 23:00:00,3918.286865234375,3918.286865234375,3893.291748046875,3914.110595703125,NONE,,,,
2025-08-08 00:00:00,3906.01171875,3933.005615234375,3885.8408203125,3903.493408203125,NONE,,,,
2025-08-08 01:00:00,3902.2568359375,3915.294921875,3885.591064453125,3885.591064453125,NONE,,,,
2025-08-08 02:00:00,3887.17578125,3905.6376953125,3883.199462890625,3896.83740234375,NONE,,,,
2025-08-08 03:00:00,3894.48828125,3961.220703125,3894.48828125,3938.284423828125,NONE,,,,
2025-08-08 04:00:00,3939.500732421875,3939.500732421875,3918.18701171875,3921.2294921875,NONE,,,,
2025-08-08 05:00:00,3921.111572265625,3921.111572265625,3897.586181640625,3902.400146484375,NONE,,,,
2025-08-08 06:00:00,3902.211669921875,3919.641845703125,3897.33056640625,3915.448974609375,NONE,,,,
2025-08-08 07:00:00,3915.693115234375,3925.233642578125,3903.542236328125,3916.54248046875,NONE,,,,
2025-08-08 08:00:00,3916.4013671875,3926.302490234375,3890.383544921875,3898.584716796875,NONE,,,,
2025-08-08 09:00:00,3899.317138671875,3901.347412109375,3887.681884765625,3900.52197265625,NONE,,,,
2025-08-08 10:00:00,3900.560791015625,3906.918212890625,3890.068359375,3897.059814453125,NONE,,,,
2025-08-08 11:00:00,3897.95068359375,3920.4140625,3897.95068359375,3918.35595703125,NONE,,,,
2025-08-08 12:00:00,3918.741455078125,3918.741455078125,3895.30126953125,3895.30126953125,NONE,,,,
2025-08-08 13:00:00,3893.7314453125,4010.965576171875,3893.7314453125,3998.989501953125,NONE,,,,
2025-08-08 14:00:00,4000.77587890625,4003.9765625,3947.38671875,3977.560302734375,NONE,,,,
2025-08-08 15:00:00,3982.600830078125,3985.629150390625,3928.85595703125,3955.072021484375,NONE,,,,
2025-08-08 16:00:00,3954.978271484375,3975.869384765625,3954.5234375,3969.192138671875,NONE,,,,
2025-08-08 17:00:00,3971.11328125,4032.197265625,3971.02392578125,4032.197265625,NONE,,,,
2025-08-08 18:00:00,4033.77978515625,4054.77734375,4033.77978515625,4052.73388671875,NONE,,,,
2025-08-08 19:00:00,4053.774658203125,4064.865966796875,4035.0029296875,4055.370849609375,NONE,,,,
2025-08-08 20:00:00,4060.796630859375,4066.82470703125,4047.04638671875,4054.244384765625,NONE,,,,
2025-08-08 21:00:00,4057.8330078125,4059.4619140625,4039.517822265625,4041.89697265625,NONE,,,,
2025-08-08 22:00:00,4040.078125,4040.078125,4021.98046875,4026.226806640625,NONE,,,,
2025-08-08 23:00:00,4025.574951171875,4031.320068359375,4008.960693359375,4009.150634765625,NONE,,,,
2025-08-09 00:00:00,4009.813232421875,4022.22314453125,4007.94677734375,4015.158203125,NONE,,,,
2025-08-09 01:00:00,4016.80224609375,4034.041748046875,4013.4814453125,4033.335205078125,NONE,,,,
2025-08-09 02:00:00,4033.650634765625,4036.39404296875,4027.025634765625,4034.755615234375,NONE,,,,
2025-08-09 03:00:00,4033.98779296875,4051.164794921875,4027.4560546875,4051.005615234375,NONE,,,,
2025-08-09 04:00:00,4050.845703125,4098.9150390625,4047.20263671875,4081.9716796875,NONE,,,,
2025-08-09 05:00:00,4080.879150390625,4196.3740234375,4076.844970703125,4178.99658203125,NONE,,,,
2025-08-09 06:00:00,4179.87255859375,4180.4462890625,4153.01953125,4161.82958984375,NONE,,,,
2025-08-09 07:00:00,4162.27099609375,4174.509765625,4158.2578125,4170.93310546875,NONE,,,,
2025-08-09 08:00:00,4170.53125,4200.10888671875,4170.15185546875,4190.35791015625,NONE,,,,
2025-08-09 09:00:00,4190.37646484375,4231.4521484375,4177.5439453125,4220.921875,NONE,,,,
2025-08-09 10:00:00,4221.0595703125,4245.1376953125,4215.56103515625,4217.56396484375,NONE,,,,
2025-08-09 11:00:00,4217.6923828125,4217.6923828125,4191.59765625,4191.59765625,NONE,,,,
2025-08-09 12:00:00,4190.76416015625,4205.8037109375,4184.431640625,4198.11669921875,NONE,,,,
2025-08-09 13:00:00,4197.8359375,4199.82080078125,4167.8701171875,4167.8701171875,NONE,,,,
2025-08-09 14:00:00,4166.68310546875,4196.5224609375,4162.201171875,4196.2646484375,NONE,,,,
2025-08-09 15:00:00,4196.8603515625,4223.0029296875,4177.0458984375,4207.5078125,NONE,,,,
2025-08-09 16:00:00,4208.05517578125,4226.2470703125,4202.01806640625,4209.10009765625,NONE,,,,
2025-08-09 17:00:00,4208.6845703125,4235.783203125,4202.97900390625,4235.783203125,NONE,,,,
2025-08-09 18:00:00,4234.72216796875,4249.3837890625,4222.9326171875,4243.2021484375,NONE,,,,
2025-08-09 19:00:00,4242.83837890625,4268.6220703125,4240.6484375,4259.5595703125,NONE,,,,
2025-08-09 20:00:00,4260.03466796875,4288.37548828125,4260.03466796875,4282.19677734375,NONE,,,,
2025-08-09 21:00:00,4290.03125,4295.958984375,4265.72021484375,4284.0595703125,NONE,,,,
2025-08-09 22:00:00,4279.73486328125,4322.84765625,4256.9326171875,4265.4609375,NONE,,,,
2025-08-09 23:00:00,4265.552734375,4273.49755859375,4251.654296875,4263.552734375,NONE,,,,
2025-08-10 00:00:00,4268.091796875,4332.21044921875,4254.6357421875,4312.5703125,NONE,,,,
2025-08-10 01:00:00,4312.64892578125,4320.49755859375,4293.515625,4299.748046875,NONE,,,,
2025-08-10 02:00:00,4301.5087890625,4303.23095703125,4249.86376953125,4251.26708984375,NONE,,,,
2025-08-10 03:00:00,4249.88330078125,4256.19970703125,4221.662109375,4243.38671875,NONE,,,,
2025-08-10 04:00:00,4243.94287109375,4263.8349609375,4229.5205078125,4249.7841796875,NONE,,,,
2025-08-10 05:00:00,4251.48193359375,4251.48193359375,4214.896484375,4222.40966796875,NONE,,,,
2025-08-10 06:00:00,4220.83447265625,4232.2392578125,4207.47119140625,4226.11572265625,NONE,,,,
2025-08-10 07:00:00,4225.37890625,4230.9716796875,4177.89404296875,4185.6962890625,NONE,,,,
2025-08-10 08:00:00,4184.43603515625,4217.69189453125,4163.9404296875,4211.341796875,NONE,,,,
2025-08-10 09:00:00,4209.9931640625,4229.3115234375,4209.9931640625,4224.89794921875,NONE,,,,
2025-08-10 10:00:00,4224.02783203125,4229.34033203125,4195.7724609375,4197.7568359375,NONE,,,,
2025-08-10 11:00:00,4198.0703125,4218.642578125,4181.30859375,4181.4013671875,NONE,,,,
2025-08-10 12:00:00,4182.51171875,4201.59326171875,4177.115234375,4201.59326171875,NONE,,,,
2025-08-10 13:00:00,4201.05712890625,4205.34423828125,4168.30859375,4168.30859375,NONE,,,,
2025-08-10 14:00:00,4168.29541015625,4225.95556640625,4165.359375,4220.79052734375,NONE,,,,
2025-08-10 15:00:00,4220.44677734375,4233.04052734375,4213.95263671875,4218.80810546875,NONE,,,,
2025-08-10 16:00:00,4218.5283203125,4239.77490234375,4216.94775390625,4234.5283203125,NONE,,,,
2025-08-10 17:00:00,4234.05615234375,4245.1083984375,4226.02294921875,4227.98828125,NONE,,,,
2025-08-10 18:00:00,4220.12890625,4233.73779296875,4218.38916015625,4233.73779296875,NONE,,,,
2025-08-10 19:00:00,4235.82958984375,4259.0146484375,4232.5205078125,4254.68359375,NONE,,,,
2025-08-10 20:00:00,4252.37158203125,4252.37158203125,4213.6181640625,4219.02783203125,NONE,,,,
2025-08-10 21:00:00,4217.61474609375,4222.39013671875,4192.06689453125,4222.39013671875,NONE,,,,
2025-08-10 22:00:00,4223.48681640625,4244.37109375,4208.21533203125,4244.37109375,NONE,,,,
2025-08-10 23:00:00,4247.658203125,4254.96826171875,4232.31298828125,4254.2314453125,NONE,,,,
2025-08-11 00:00:00,4251.685546875,4283.48681640625,4243.17626953125,4270.22314453125,NONE,,,,
2025-08-11 01:00:00,4266.8642578125,4324.080078125,4265.3662109375,4306.544921875,NONE,,,,
2025-08-11 02:00:00,4305.65478515625,4333.18603515625,4300.4541015625,4313.21337890625,NONE,,,,
2025-08-11 03:00:00,4311.2587890625,4311.2587890625,4290.12158203125,4311.1923828125,NONE,,,,
2025-08-11 04:00:00,4311.1923828125,4345.45849609375,4311.1923828125,4328.396484375,NONE,,,,
2025-08-11 05:00:00,4320.5205078125,4330.60302734375,4298.4453125,4302.75537109375,NONE,,,,
2025-08-11 06:00:00,4305.00927734375,4310.28955078125,4296.55810546875,4299.7607421875,NONE,,,,
2025-08-11 07:00:00,4296.83349609375,4303.15478515625,4269.78857421875,4271.728515625,NONE,,,,
2025-08-11 08:00:00,4274.2353515625,4283.7119140625,4256.94970703125,4283.7119140625,NONE,,,,
2025-08-11 09:00:00,4281.9228515625,4281.9228515625,4262.83740234375,4263.248046875,NONE,,,,
2025-08-11 10:00:00,4264.33251953125,4264.33251953125,4236.099609375,4238.005859375,NONE,,,,
2025-08-11 11:00:00,4235.88134765625,4235.88134765625,4174.27685546875,4187.59033203125,SELL,4249.359375,4347.631225341796,3954.543823974611,3.0
2025-08-11 12:00:00,4184.83349609375,4193.6787109375,4170.00244140625,4180.24951171875,SELL,4214.88916015625,4347.631225341796,3816.662964599611,3.0
2025-08-11 13:00:00,4181.80859375,4297.76025390625,4172.533203125,4274.642578125,NONE,,,,
2025-08-11 14:00:00,4277.80859375,4317.96337890625,4265.794921875,4279.30615234375,NONE,,,,
2025-08-11 15:00:00,4278.154296875,4327.52294921875,4263.90283203125,4325.00830078125,NONE,,,,
2025-08-11 16:00:00,4333.73681640625,4358.73193359375,4316.02392578125,4320.701171875,NONE,,,,
2025-08-11 17:00:00,4315.69775390625,4318.6220703125,4287.1494140625,4294.173828125,NONE,,,,
