Datetime,Open,High,Low,Close,Volume
2026-04-06 18:00:00,24264.5,24326.75,24245.5,24303.5,10684.0
2026-04-06 18:15:00,24304.5,24364.25,24301.75,24341.75,9971.0
2026-04-06 18:30:00,24342.25,24358.0,24324.0,24334.5,6604.0
2026-04-06 18:45:00,24334.75,24355.0,24331.25,24351.25,4638.0
2026-04-06 19:00:00,24351.5,24356.0,24330.5,24344.75,5615.0
2026-04-06 19:15:00,24345.0,24349.0,24332.5,24336.25,3791.0
2026-04-06 19:30:00,24336.25,24350.0,24326.25,24343.5,5374.0
2026-04-06 19:45:00,24342.75,24376.25,24335.75,24363.0,16270.0
2026-04-06 20:00:00,24363.25,24370.0,24343.0,24346.25,6682.0
2026-04-06 20:15:00,24345.5,24349.75,24334.0,24344.25,1811.0
2026-04-06 20:30:00,24344.75,24356.5,24343.0,24349.0,1272.0
2026-04-06 20:45:00,24349.25,24353.0,24340.0,24349.75,1232.0
2026-04-06 22:00:00,24348.75,24384.0,24337.25,24373.75,888.0
2026-04-06 22:15:00,24372.75,24378.0,24301.75,24322.25,2331.0
2026-04-06 22:30:00,24323.0,24328.0,24302.0,24315.0,1192.0
2026-04-06 22:45:00,24315.5,24326.75,24299.75,24303.25,852.0
2026-04-06 23:00:00,24302.25,24331.75,24302.0,24329.75,1099.0
2026-04-06 23:15:00,24330.0,24333.0,24309.75,24313.0,709.0
2026-04-06 23:30:00,24312.75,24323.25,24311.25,24314.0,357.0
2026-04-06 23:45:00,24314.25,24325.25,24298.25,24299.5,782.0
2026-04-07 00:00:00,24299.25,24323.75,24278.75,24315.25,2468.0
2026-04-07 00:15:00,24315.0,24358.5,24315.0,24330.0,2138.0
2026-04-07 00:30:00,24331.5,24335.5,24290.5,24303.25,1707.0
2026-04-07 00:45:00,24303.25,24322.5,24298.25,24303.5,1210.0
2026-04-07 01:00:00,24303.0,24310.5,24248.5,24255.0,2923.0
2026-04-07 01:15:00,24256.5,24283.75,24255.5,24279.5,1407.0
2026-04-07 01:30:00,24278.0,24282.75,24225.25,24228.75,2130.0
2026-04-07 01:45:00,24229.5,24240.25,24168.25,24177.0,3266.0
2026-04-07 02:00:00,24178.75,24188.25,24153.0,24174.0,2701.0
2026-04-07 02:15:00,24174.25,24197.5,24165.75,24193.75,1655.0
2026-04-07 02:30:00,24195.0,24209.25,24191.25,24207.75,1289.0
2026-04-07 02:45:00,24207.25,24220.25,24200.25,24211.0,1174.0
2026-04-07 03:00:00,24212.5,24219.25,24202.25,24213.75,913.0
2026-04-07 03:15:00,24215.0,24219.0,24192.75,24216.25,1060.0
2026-04-07 03:30:00,24213.25,24231.5,24212.75,24227.0,741.0
2026-04-07 03:45:00,24226.5,24228.75,24216.25,24223.5,385.0
2026-04-07 04:00:00,24214.75,24216.75,24202.0,24203.75,718.0
2026-04-07 04:15:00,24204.75,24242.0,24198.25,24226.0,1075.0
2026-04-07 04:30:00,24227.0,24249.5,24227.0,24239.0,1060.0
2026-04-07 04:45:00,24239.75,24264.0,24237.5,24247.25,956.0
2026-04-07 05:00:00,24248.25,24257.75,24241.25,24249.0,833.0
2026-04-07 05:15:00,24249.0,24259.5,24220.75,24224.0,1156.0
2026-04-07 05:30:00,24224.75,24227.75,24206.5,24206.75,1189.0
2026-04-07 05:45:00,24206.25,24232.0,24204.5,24228.5,738.0
2026-04-07 06:00:00,24228.5,24239.0,24218.25,24219.5,810.0
2026-04-07 06:15:00,24220.25,24243.0,24207.0,24238.5,938.0
2026-04-07 06:30:00,24239.75,24244.75,24219.5,24235.5,852.0
2026-04-07 06:45:00,24235.5,24243.0,24222.75,24241.25,562.0
2026-04-07 07:00:00,24242.75,24257.5,24222.5,24241.75,1395.0
2026-04-07 07:15:00,24241.5,24244.5,24209.25,24218.5,1406.0
2026-04-07 07:30:00,24219.75,24251.25,24217.5,24246.25,734.0
2026-04-07 07:45:00,24246.0,24249.75,24224.0,24246.25,619.0
2026-04-07 08:00:00,24247.75,24346.5,24246.75,24315.0,5013.0
2026-04-07 08:15:00,24315.25,24369.5,24305.25,24338.5,3574.0
2026-04-07 08:30:00,24336.5,24382.5,24333.0,24363.0,2466.0
2026-04-07 08:45:00,24361.25,24370.5,24346.0,24359.25,1315.0
2026-04-07 09:00:00,24359.5,24388.25,24352.75,24374.25,1546.0
2026-04-07 09:15:00,24375.0,24412.0,24368.0,24401.75,2388.0
2026-04-07 09:30:00,24401.5,24422.0,24386.25,24386.5,1974.0
2026-04-07 09:45:00,24386.5,24397.0,24371.5,24385.25,1573.0
2026-04-07 10:00:00,24387.0,24400.25,24295.0,24364.5,4575.0
2026-04-07 10:15:00,24365.25,24393.0,24314.5,24347.25,4102.0
2026-04-07 10:30:00,24347.5,24351.75,24270.75,24287.75,2859.0
2026-04-07 10:45:00,24287.0,24290.75,24185.25,24202.75,4601.0
2026-04-07 11:00:00,24205.5,24234.0,24195.75,24221.5,3940.0
2026-04-07 11:15:00,24220.75,24258.0,24220.75,24223.75,3101.0
2026-04-07 11:30:00,24223.75,24227.5,24178.25,24220.5,3755.0
2026-04-07 11:45:00,24222.0,24222.75,24200.0,24210.75,1548.0
2026-04-07 12:00:00,24211.0,24231.25,24133.0,24167.0,6741.0
2026-04-07 12:15:00,24167.25,24244.0,24140.5,24242.5,7106.0
2026-04-07 12:30:00,24242.75,24249.5,24193.75,24204.0,3155.0
2026-04-07 12:45:00,24204.5,24280.0,24179.5,24214.75,5955.0
2026-04-07 13:00:00,24216.25,24250.5,24196.25,24230.25,5430.0
2026-04-07 13:15:00,24229.5,24248.5,24212.25,24243.5,5051.0
2026-04-07 13:30:00,24243.5,24308.0,24188.5,24196.5,27276.0
2026-04-07 13:45:00,24197.0,24207.75,24118.0,24120.25,22735.0
2026-04-07 14:00:00,24121.25,24130.0,23994.0,24034.75,29112.0
2026-04-07 14:15:00,24035.0,24132.0,24030.5,24107.5,21947.0
2026-04-07 14:30:00,24108.25,24144.5,24059.25,24075.75,16411.0
2026-04-07 14:45:00,24075.25,24124.75,24006.0,24009.25,15168.0
2026-04-07 15:00:00,24009.25,24019.5,23941.5,24006.0,21599.0
2026-04-07 15:15:00,24005.5,24087.25,23997.25,24065.75,17410.0
2026-04-07 15:30:00,24066.75,24093.5,24042.0,24053.5,11712.0
2026-04-07 15:45:00,24055.0,24133.0,24052.25,24108.5,10542.0
2026-04-07 16:00:00,24107.5,24237.5,24105.5,24157.0,19882.0
2026-04-07 16:15:00,24158.25,24227.5,24147.0,24189.75,13781.0
2026-04-07 16:30:00,24189.5,24212.0,24175.25,24204.75,7346.0
2026-04-07 16:45:00,24205.75,24241.75,24199.0,24202.25,9075.0
2026-04-07 17:00:00,24201.75,24238.5,24190.5,24201.25,9740.0
2026-04-07 17:15:00,24201.0,24213.0,24169.75,24188.5,7778.0
2026-04-07 17:30:00,24188.75,24299.75,24183.25,24230.75,16486.0
2026-04-07 17:45:00,24231.25,24254.5,24215.5,24225.5,8766.0
2026-04-07 18:00:00,24226.0,24238.25,24197.5,24210.0,7112.0
2026-04-07 18:15:00,24210.75,24226.0,24187.0,24194.0,7908.0
2026-04-07 18:30:00,24194.25,24203.0,24152.5,24165.75,8860.0
2026-04-07 18:45:00,24166.25,24168.75,24076.75,24102.0,13523.0
2026-04-07 19:00:00,24102.5,24135.5,24083.25,24132.25,13828.0
2026-04-07 19:15:00,24133.0,24297.75,24125.75,24216.75,25486.0
2026-04-07 19:30:00,24216.5,24258.5,24191.5,24240.5,10397.0
2026-04-07 19:45:00,24240.5,24381.0,24223.5,24370.0,36213.0
2026-04-07 20:00:00,24369.25,24400.75,24345.75,24390.5,13864.0
2026-04-07 20:15:00,24390.75,24416.0,24359.0,24367.75,4679.0
2026-04-07 20:30:00,24368.0,24451.5,24363.75,24414.75,5533.0
2026-04-07 20:45:00,24412.25,24423.5,24388.25,24399.25,2883.0
2026-04-07 22:00:00,24514.0,24666.0,24502.5,24612.75,3946.0
2026-04-07 22:15:00,24611.25,24629.5,24590.0,24604.75,3627.0
2026-04-07 22:30:00,24605.5,24844.0,24355.0,24774.5,14247.0
2026-04-07 22:45:00,24771.75,24924.5,24765.75,24914.0,9045.0
2026-04-07 23:00:00,24915.0,24986.0,24913.5,24965.0,8426.0
2026-04-07 23:15:00,24965.75,25086.0,24962.5,25046.25,9541.0
2026-04-07 23:30:00,25047.25,25057.5,25016.25,25020.25,5559.0
2026-04-07 23:45:00,25020.75,25066.0,25010.75,25050.75,5875.0
2026-04-08 00:00:00,25049.75,25091.25,25026.75,25059.0,7181.0
2026-04-08 00:15:00,25060.0,25067.25,25029.0,25042.25,4594.0
2026-04-08 00:30:00,25042.25,25057.25,25007.75,25044.75,4229.0
2026-04-08 00:45:00,25046.75,25101.5,25041.5,25080.25,4138.0
2026-04-08 01:00:00,25080.0,25107.75,25069.0,25088.75,2811.0
2026-04-08 01:15:00,25088.0,25095.25,25040.75,25067.0,2558.0
2026-04-08 01:30:00,25066.25,25098.5,25064.75,25089.0,1731.0
2026-04-08 01:45:00,25089.5,25109.5,25083.5,25095.25,2011.0
2026-04-08 02:00:00,25095.5,25109.75,25093.75,25102.75,1679.0
2026-04-08 02:15:00,25102.5,25107.5,25095.0,25097.25,1288.0
2026-04-08 02:30:00,25098.0,25111.0,25091.75,25102.75,1458.0
2026-04-08 02:45:00,25103.75,25111.5,25100.5,25110.5,1022.0
2026-04-08 03:00:00,25110.25,25118.75,25102.75,25105.0,1121.0
2026-04-08 03:15:00,25106.0,25112.25,25086.75,25094.25,1438.0
2026-04-08 03:30:00,25094.25,25102.5,25091.5,25093.0,774.0
2026-04-08 03:45:00,25093.0,25104.5,25089.75,25102.5,808.0
2026-04-08 04:00:00,25124.75,25139.0,25121.0,25134.5,1865.0
2026-04-08 04:15:00,25135.0,25156.25,25133.0,25148.75,1996.0
2026-04-08 04:30:00,25147.25,25153.25,25139.0,25140.0,972.0
2026-04-08 04:45:00,25140.5,25143.0,25121.0,25125.25,1413.0
2026-04-08 05:00:00,25125.25,25135.5,25119.0,25126.75,1106.0
2026-04-08 05:15:00,25127.25,25163.0,25124.75,25159.0,1517.0
2026-04-08 05:30:00,25158.5,25176.0,25139.75,25156.0,2711.0
2026-04-08 05:45:00,25156.75,25195.25,25154.5,25192.25,2564.0
2026-04-08 06:00:00,25192.0,25201.75,25176.0,25197.25,3378.0
2026-04-08 06:15:00,25196.0,25202.0,25161.25,25172.75,2620.0
2026-04-08 06:30:00,25172.5,25186.5,25164.0,25176.5,1768.0
2026-04-08 06:45:00,25179.0,25188.5,25165.5,25171.25,2481.0
2026-04-08 07:00:00,25171.25,25174.25,25142.25,25158.25,3007.0
2026-04-08 07:15:00,25156.5,25190.0,25149.75,25167.25,2955.0
2026-04-08 07:30:00,25167.0,25167.0,25139.0,25146.5,2623.0
2026-04-08 07:45:00,25145.75,25158.0,25136.0,25141.75,2213.0
2026-04-08 08:00:00,25141.5,25158.5,25134.25,25157.75,1986.0
2026-04-08 08:15:00,25156.5,25176.25,25154.0,25173.0,1887.0
2026-04-08 08:30:00,25173.25,25190.0,25147.0,25162.0,3111.0
2026-04-08 08:45:00,25162.0,25225.0,25159.0,25215.25,2569.0
2026-04-08 09:00:00,25216.0,25245.25,25203.75,25237.0,3064.0
2026-04-08 09:15:00,25237.75,25240.5,25215.5,25215.5,1544.0
2026-04-08 09:30:00,25216.5,25221.5,25184.5,25188.5,1938.0
2026-04-08 09:45:00,25190.5,25220.0,25185.0,25200.0,1943.0
2026-04-08 10:00:00,25199.5,25213.75,25191.0,25193.5,1305.0
2026-04-08 10:15:00,25194.5,25221.25,25185.5,25219.75,1705.0
2026-04-08 10:30:00,25220.75,25231.75,25206.5,25222.75,2088.0
2026-04-08 10:45:00,25223.0,25225.75,25202.0,25204.5,1610.0
2026-04-08 11:00:00,25204.75,25211.25,25182.0,25199.0,2745.0
2026-04-08 11:15:00,25199.25,25233.0,25180.25,25226.75,3173.0
2026-04-08 11:30:00,25226.75,25235.0,25205.75,25213.5,2594.0
2026-04-08 11:45:00,25212.0,25228.0,25205.25,25209.25,2182.0
2026-04-08 12:00:00,25210.75,25257.0,25209.25,25244.5,5105.0
2026-04-08 12:15:00,25243.5,25245.25,25155.0,25190.0,10263.0
2026-04-08 12:30:00,25189.0,25205.75,25176.5,25189.0,4870.0
2026-04-08 12:45:00,25188.25,25221.25,25186.75,25212.75,6320.0
2026-04-08 13:00:00,25213.0,25237.25,25211.0,25227.0,3571.0
2026-04-08 13:15:00,25227.5,25230.0,25186.75,25199.25,8418.0
2026-04-08 13:30:00,25199.5,25249.75,25089.75,25099.5,42351.0
2026-04-08 13:45:00,25099.25,25161.25,25064.0,25080.75,30430.0
2026-04-08 14:00:00,25080.75,25105.0,25043.25,25077.75,21988.0
2026-04-08 14:15:00,25077.5,25093.0,25049.5,25055.25,16712.0
2026-04-08 14:30:00,25055.75,25067.5,25026.75,25032.75,19960.0
2026-04-08 14:45:00,25032.25,25039.25,24926.5,24993.0,27132.0
2026-04-08 15:00:00,24993.25,25044.0,24978.75,25022.25,16830.0
2026-04-08 15:15:00,25022.25,25037.0,25003.75,25011.25,10792.0
2026-04-08 15:30:00,25011.25,25061.25,25004.75,25056.0,14477.0
2026-04-08 15:45:00,25056.75,25089.0,25056.75,25078.5,10224.0
2026-04-08 16:00:00,25078.75,25116.0,25077.0,25081.5,11329.0
2026-04-08 16:15:00,25081.75,25098.0,25061.75,25094.75,9406.0
2026-04-08 16:30:00,25095.0,25137.0,25087.0,25131.5,8821.0
2026-04-08 16:45:00,25130.75,25157.5,25128.25,25142.25,8107.0
2026-04-08 17:00:00,25142.5,25156.75,25118.5,25122.75,7706.0
2026-04-08 17:15:00,25123.75,25130.25,25072.25,25083.0,11945.0
2026-04-08 17:30:00,25082.5,25099.5,25065.0,25093.25,9951.0
2026-04-08 17:45:00,25092.5,25101.0,25084.25,25094.25,4806.0
2026-04-08 18:00:00,25094.5,25131.75,25076.5,25120.25,8166.0
2026-04-08 18:15:00,25120.75,25131.75,25032.0,25053.75,18037.0
2026-04-08 18:30:00,25054.5,25072.5,25013.75,25017.0,8086.0
2026-04-08 18:45:00,25017.75,25029.75,24948.75,24953.25,12525.0
2026-04-08 19:00:00,24953.25,25011.25,24943.25,25007.25,14419.0
2026-04-08 19:15:00,25007.0,25012.0,24955.25,24957.75,11369.0
2026-04-08 19:30:00,24957.5,25016.25,24956.0,25012.75,14528.0
2026-04-08 19:45:00,25013.25,25097.0,25011.75,25079.75,27277.0
2026-04-08 20:00:00,25079.75,25095.25,25053.25,25059.5,11765.0
2026-04-08 20:15:00,25059.25,25076.0,25048.25,25050.0,2092.0
2026-04-08 20:30:00,25049.75,25052.25,25036.0,25039.0,1338.0
2026-04-08 20:45:00,25038.5,25049.25,25033.25,25039.0,1514.0
